,titulo,autor,disp,editora 
5504,Star Wars - Figuras de Chumbo - 27,Lucasfilm Ltd.,/DISPONIVEL,Planeta 
5505,Star Wars - Figuras de Chumbo - 29,Lucasfilm Ltd.,/DISPONIVEL,Planeta 
5506,A arte de viver só,Florence Falk,/DISPONIVEL,Planeta 
5507,História e cultura Africana e Afro-Brasileira,Nei Lopes,/DISPONIVEL,Planeta 
5508,Pocoyo e a Lagarta Valentina,Zinkia Entertainment S. L.,/DISPONIVEL,Planeta 
5509,1808,Laurentino Gomes,/DISPONIVEL,Planeta 
5510,Daños Colaterales,Ignacio Rupérez,/DISPONIVEL,Editora 
5511,Onze minutos,Paulo Coelho,/DISPONIVEL,Planeta 
5512,Eric Clapton,Eric Clapton,/DISPONIVEL,Planeta 
5513,O Enigma de Paris,Pablo De Santis,/DISPONIVEL,Planeta 
5514,Ouvindo Estrelas,Marco Mazzola,/DISPONIVEL,Planeta 
5515,Código da Vida,Saulo Ramos,/DISPONIVEL,Planeta 
5516,Cem Melhores Crônicas,Mario Prata,/DISPONIVEL,Planeta 
5517,O mundo sem nós,Alan Weisman,/DISPONIVEL,Planeta 
5518,Operação Cavalo de Tróia 8,J. J. Benítez,/DISPONIVEL,Planeta 
5519,As Sociedades Secretas mais Perversas da História,Shelley Klein,/DISPONIVEL,Planeta 
5520,Os Crimes da Luz,Giulio Leoni,/DISPONIVEL,Planeta 
5521,A Terra dos Vampiros,John Marks,/DISPONIVEL,Planeta 
5522,O Machado Gentil,R. N. Morris,/DISPONIVEL,Planeta 
5523,A Cruzada do Ouro,David Gibbins,/DISPONIVEL,Planeta 
5524,Prisioneira em Teerã,Marina Nemat,/DISPONIVEL,Planeta 
5525,O Ano Em Que Trafiquei Mulheres,Antonio Salas,/DISPONIVEL,Planeta 
5526,O Segredo de Deus,Henry Cloud,/DISPONIVEL,Planeta 
5527,O segredo do salão verde,Marcos Losekann,/DISPONIVEL,Planeta 
5528,O sussurro da mulher-baleia,Alonso Cueto,/DISPONIVEL,Planeta 
5529,Os Segredos da Jin-Shei,Alma Alexander,/DISPONIVEL,Planeta 
5530,Fica comigo esta noite,Inês Pedrosa,/DISPONIVEL,Planeta 
5531,Jesus de Nazaré,Papa Bento XVI,/DISPONIVEL,Planeta 
5532,Os Gângsteres Mais Perversos da História,Lauren Carter ,/DISPONIVEL,Planeta 
5533,O superblog das maravilhosas: Mari; Luma e Carol,Inês Stanisiere,/DISPONIVEL,Planeta 
5534,O Poder e a Glória,David Yallop,/DISPONIVEL,Planeta 
5535,O Livro do Destino,Brad Meltzer,/DISPONIVEL,Planeta 
5536,A tumba da família de Jesus,Charles Pellegrino,/DISPONIVEL,Planeta 
5537,Contos para Presentear as Pessoas que Amo,Enrique Mariscal,/DISPONIVEL,Planeta 
5538,Kama Sutra,Vatsyayana ,/DISPONIVEL,Planeta 
5539,O Estaleiro,Juan Carlos Onetti,/DISPONIVEL,Planeta 
5540,O Conquistador,Federico Andahazi,/DISPONIVEL,Planeta 
5541,Simplesmente Helena,Carolina Kotscho,/DISPONIVEL,Planeta 
5542,Os Segredos da Cozinha do Vaticano,Eva Celada,/DISPONIVEL,Planeta 
5543,O Traidor de Belém,Matt Rees,/DISPONIVEL,Planeta 
5544,Viagem para a Felicidade,Eduardo Punset,/DISPONIVEL,Planeta 
5545,Felicidade Artificial,Ronald Dworkin,/DISPONIVEL,Planeta 
5546,O Feitiço,Charlotte Brontë,/DISPONIVEL,Planeta 
5547,Com quem será que eu me pareço?,Georgina Martins,/DISPONIVEL,Planeta 
5548,Desculpe; mãe!,Rita Ferro,/DISPONIVEL,Planeta 
5549,Amor e Amizade,Jane Austen,/DISPONIVEL,Planeta 
5550,O lado profundo da vida,Walter Dresel,/DISPONIVEL,Planeta 
5551,Propaganda Monumental,Vladimir Voinovitch,/DISPONIVEL,Planeta 
5552,Purgatório,Mario Prata,/DISPONIVEL,Planeta 
5553,Superando o Cárcere da Emoção,Augusto Cury,/DISPONIVEL,Planeta 
5554,Heróis da América ,Odir Cunha,/DISPONIVEL,Planeta 
5555,A Tumba da Família de Jesus,Simcha Jacobovici,/DISPONIVEL,Planeta 
5556,O Homem que sussurrava aos Ummitas,J. J. Benítez,/DISPONIVEL,Planeta 
5557,Vamos discutir a relação?,Regina Vaz,/DISPONIVEL,Planeta 
5558,CÓDIGO DA VIDA,SAULO RAMOS,/DISPONIVEL,Planeta 
5559,Kama sutra XXX,Alícia Gallotti,/DISPONIVEL,Planeta 
5560,El Hombre Perdido,Horacio Bernardo,/DISPONIVEL,Editora 
5561,Brida,Paulo Coelho,/DISPONIVEL,Planeta 
5562,O Monte Cinco,Paulo Coelho,/DISPONIVEL,Planeta 
5563,O Diário de um Mago,Paulo Coelho,/DISPONIVEL,Planeta 
5564,Manual do Guerreiro da Luz,Paulo Coelho,/DISPONIVEL,Planeta 
5565,Veronika Decide Morrer,Paulo Coelho,/DISPONIVEL,Planeta 
5566,Atlantis,David Gibbins,/DISPONIVEL,Planeta 
5567,Na Margem do Rio Piedra Eu Sentei e Chorei,Paulo Coelho,/DISPONIVEL,Planeta 
5568,Os Crimes do Mosaico,Giulio Leoni,/DISPONIVEL,Planeta 
5569,Crítica da Razão Criminosa,Michael Gregorio,/DISPONIVEL,Planeta 
5570,O Oitavo Dia,John Case,/DISPONIVEL,Planeta 
5571,Curvas Perigosas,Maitena,/DISPONIVEL,Planeta 
5572,A Verdadeira História do Clube Bilderberg,Daniel Estulin,/DISPONIVEL,Planeta 
5573,E se Harry Potter dirigisse a General Electric?,Tom Morris,/DISPONIVEL,Planeta 
5574,O dossiê Iscariotes,Marcos Losekann,/DISPONIVEL,Planeta 
5575,Anjos das Sombras (Dark Angels),Karleen Koen,/DISPONIVEL,Planeta 
5576,O arqueólogo do futuro,Maria Valéria Rezende,/DISPONIVEL,Planeta 
5577,Dona Vitória da Paz,Fábio Gusmão,/DISPONIVEL,Planeta 
5578,Histórias de Homens Casados,Marcelo Birmajer,/DISPONIVEL,Planeta 
5579,Aprenda a Comunicar-se Melhor no Trabalho: em uma Semana,John Macdonald,/DISPONIVEL,Planeta 
5580,O Último Catão,Matilde Asensi,/DISPONIVEL,Planeta 
5581,O caminho Da Vinci,Huck Finn,/DISPONIVEL,Planeta 
5582,China: o Renascimento do Império,Claudia Trevisan,/DISPONIVEL,Planeta 
5583,Como construir uma grande marca,Stephen Brown,/DISPONIVEL,Planeta 
5584,39+1,Silvia Soler,/DISPONIVEL,Planeta 
5585,A Sombra de Heidegger,José Pablo Feinmann,/DISPONIVEL,Planeta 
5586,A síndrome de Ulisses,Santiago Gamboa,/DISPONIVEL,Planeta 
5587,Memórias Inventadas,Manoel de Barros,/DISPONIVEL,Planeta 
5588,O Demônio e a Srta. Prym,Paulo Coelho,/DISPONIVEL,Planeta 
5589,Biografia não autorizada do Vaticano,Santiago Camacho,/DISPONIVEL,Planeta 
5590,Feito Homem,Norah Vincent,/DISPONIVEL,Planeta 
5591,Falcões da Noite,Roberto Ampuero,/DISPONIVEL,Planeta 
5592,Cabala - Alcançando Mundos Superiores,Rav Michael Laitman,/DISPONIVEL,Planeta 
5593,Kama Sutra do Sexo Oral,Alicia Gallotti,/DISPONIVEL,Planeta 
5594,o código graal,Mike Aquilina,/DISPONIVEL,Planeta 
5595,O HOMEM QUE SÓ TINHA CERTEZAS,Adriana Falcão ,/DISPONIVEL,Planeta 
5596,Veronika Decide Morrer,Paulo Coelho,/DISPONIVEL,Planeta 
5597,Aprenda a Redigir Relatórios,Katharine Heritage,/DISPONIVEL,Planeta 
5598,O Marechal das Trevas,Juan Antonio Cebrian ,/DISPONIVEL,Planeta 
5599,Você tem toda a razão,Eleanor Wiley,/DISPONIVEL,Planeta 
5600,Brida,Paulo Coelho,/DISPONIVEL,Planeta 
5601,Ave do Paraíso,Georgina Martins,/DISPONIVEL,Planeta 
5602,Maitena,Maitena,/DISPONIVEL,Planeta 
5603,A ilha dos 5 faróis,FERRAN RAMON- CORTÉS,/DISPONIVEL,Planeta 
5604,Um milagre em equilíbrio,Lucía Etxebarria,/DISPONIVEL,Planeta 
5605,O Zahir,Paulo Coelho,/DISPONIVEL,Planeta 
5606,O ÚLTIMO MEROVÍNGIO,Jim Hougan,/DISPONIVEL,Planeta 
5607,Pequeno Dicionário de Palavras ao Vento,Adriana Falcão ,/DISPONIVEL,Planeta 
5608,Crônicas,Bob Dylan,/DISPONIVEL,Planeta 
5609,Angus - O Guerreiro de Deus,Orlando Paes Filho,/DISPONIVEL,Planeta 
5610,Apenas uma garotinha,Ana Claudia Landi,/DISPONIVEL,Planeta 
5611,O reino das mulheres,Ricardo Coler,/DISPONIVEL,Planeta 
5612,O Anel - A Herança do Último Templário,Jorge Molist,/DISPONIVEL,Planeta 
5613,Guadalupe e as bruxas,Márcia Frazão,/DISPONIVEL,Planeta 
5614,Tarso de Castro,Tom Cardoso,/DISPONIVEL,Planeta 
5615,Junta-Cadáveres,Juan Carlos Onetti,/DISPONIVEL,Planeta 
5616,A paixão de Maria Madalena,JUAN TAFUR,/DISPONIVEL,Planeta 
5617,O velho que acordou menino,Rubem Alves,/DISPONIVEL,Planeta 
5618,As Lições de Chico Xavier,Marcel Souto Maior,/DISPONIVEL,Planeta 
5619,Nas tuas mãos,Inês Pedrosa,/DISPONIVEL,Planeta 
5620,Feias; quase cabeludas,Haroldo Maranhão,/DISPONIVEL,Planeta 
5621,Kama Sutra Gay,Alicia Gallotti,/DISPONIVEL,Planeta 
5622,Um Peregrino Apaixonado e outras histórias,Henry James,/DISPONIVEL,Planeta 
5623,O mergulho,Pipín Ferreras,/DISPONIVEL,Planeta 
5624,mentiras e confissões,Chantal Dalmass,/DISPONIVEL,Planeta 
5625,Um Peregrino Apaixonado e outras histórias,Henry James,/DISPONIVEL,Planeta 
5626,A Origem Perdida,Matilde Asensi,/DISPONIVEL,Planeta 
5627,TREZE CONTOS DIABÓLICOS E UM ANGÉLICO,Frei Betto,/DISPONIVEL,Planeta 
5628,Tempo de cães,Alicia Giménez Bartlett,/DISPONIVEL,Planeta 
5629,Casada À Força,Leila,/DISPONIVEL,Planeta 
5630,Merlin,Maria Nazareth Alvim de Barros,/DISPONIVEL,Planeta 
5631,A cama redonda de Maria Beatriz: Fantasias & Fetiches,Maria Beatriz Soares,/DISPONIVEL,Planeta 
5632,A Expedição Esquecida de Shackleton,Beau Riffenburgh,/DISPONIVEL,Planeta 
5633,Os Extraterrestres,Heber Casal SaÉnz,/DISPONIVEL,Planeta 
5634,Argentinos,Márcia Eliane Maia Carmo,/DISPONIVEL,Planeta 
5635,FAZER DA MENTE UMA ALIADA,Sakyong Mipham,/DISPONIVEL,Planeta 
5636,Aprenda a Potencializar Sua Capacidade Mental,Jonathan Hancock,/DISPONIVEL,Planeta 
5637,Cabo Josino Viloso,Francisco J. C. Dantas,/DISPONIVEL,Planeta 
5638,Apenas uma garotinha: A História de Cássia Eller,Ana Cláudia Landi; Eduardo Belo,/DISPONIVEL,Planeta 
5639, O Santo Sudário - Um Milagre Vivo,Giulio Calvetti ,/DISPONIVEL,Planeta 
5640,Aprenda a falar em público,Malcom Peel,/DISPONIVEL,Planeta 
5641,O autentico método Pilates,Esperanza Aparicio Romero;Javier Pérez Pont,/DISPONIVEL,Planeta 
5642,Star Wars Darth Vader - Figuras de Chumbo,Lucasfilm Ltd.,/DISPONIVEL,Planeta 
5643,Ética para Meu Filho,Fernando Savater,/DISPONIVEL,Planeta 
5644,Os Filhos do Capitão Grant,Júlio Verne,/DISPONIVEL,Jornal 
5645,Aprenda a administrar seu tempo,Robert M. Hochheiser,/DISPONIVEL,Planeta 
5646,A Esperança Estilhaçada,Augusto Nunes,/DISPONIVEL,Planeta 
5647,O enigma do quarto,Ian cadwell,/DISPONIVEL,Planeta 
5648,Tempo de Migrar para o Norte,Tayeb Salih ,/DISPONIVEL,Editora 
5649,Os Piores Textos de Washington Olivetto,Washington Olivetto,/DISPONIVEL,Planeta 
5650,Vida de Gato,Clara Averbuck,/DISPONIVEL,Planeta 
5651,Razões para bater num sujeito de óculos,Eugênio Mohallem,/DISPONIVEL,Planeta 
5652,Matarazzo Vol. 2,Ronaldo Costa Couto,/DISPONIVEL,Planeta 
5653,Matarazzo Vol. 1,Ronaldo Costa Couto,/DISPONIVEL,Planeta 
5654,A Comédia dos Anjos,Adriana Falcão ,/DISPONIVEL,Planeta 
5655,Mate-me com Ternura,Daniel Klein,/DISPONIVEL,Planeta 
5656,Os Ditadores mais Perversos da História,Shelley Klein,/DISPONIVEL,Planeta 
5657,A Conturbada História das Bibliotecas,Matthew Battles,/DISPONIVEL,Planeta 
5658,A casa da bruxa,Márcia Frazão,/DISPONIVEL,Planeta 
5659,Me Engana que Eu Gosto,Arthur Bloch,/DISPONIVEL,Planeta 
5660,Tempo de Migrar para o Norte,Tayeb Salih ,/DISPONIVEL,Planeta 
5661,A Majestade do Xingu,Moacyr Scliar,/DISPONIVEL,Planeta 
5662,Artur,Orlando Paes Filho,/DISPONIVEL,Planeta 
5663,Crimes Imperceptíveis,Guillermo Martinez,/DISPONIVEL,Planeta 
5664,Viúvas da Terra,Klester Cavalcanti ,/DISPONIVEL,Planeta 
5665,A vida breve,Juan Carlos Onetti,/DISPONIVEL,Planeta 
5666,A expedição solar,Flavio C. Faria,/DISPONIVEL,Planeta 
5667,Perdido no Amazonas,Germán Castro Caycedo,/DISPONIVEL,Planeta 
5668,Técnicas de Masturbação entre Batman e Robin,Efraim Medina Reyes,/DISPONIVEL,Planeta 
5669,A Festa,Christiane Grisbel,/DISPONIVEL,Planeta 
5670,Uma História das Orgias,Burgo Partridge,/DISPONIVEL,Planeta 
5671,Magia Sexual,Cordelia Callas,/DISPONIVEL,Planeta 
5672,Tina,Vanessa Cristina Soares Dias,/DISPONIVEL,Planeta 
5673,O Baile da Vitória,Antonio Skármeta,/DISPONIVEL,Planeta 
5674,O Adultério em 10 Lições,Eduardo Leal Cunha,/DISPONIVEL,Planeta 
5675,Aprendendo a dizer adeus:,Marcelo Rittner,/DISPONIVEL,Planeta 
5676,Se Você Não Tem Bunda Use Laços no Cabelo,Bruce Littlefield,/DISPONIVEL,Planeta 
5677,Na teia do sol,Menalton Braff,/DISPONIVEL,Planeta 
5678,Anglo-saxões,Orlando Paes Filho,/DISPONIVEL,Planeta 
5679,Saco de Ossos,Stephen King,/DISPONIVEL,Planeta 
5680,Insônia,Stephen King,/DISPONIVEL,Planeta 
5681,Desespero,Stephen King,/DISPONIVEL,Planeta 
5682,A Coisa,Stephen King,/DISPONIVEL,Planeta 
5683,Amar-te a ti mesmo nem sei se com carícias,Wilson Bueno,/DISPONIVEL,Planeta 
5684,Tripulação de Esqueletos,Stephen King,/DISPONIVEL,Planeta 
5685,Livro Zero,Alexandre Plosk,/DISPONIVEL,Planeta 
5686,Micos e Outros Bichos ,Marcia Kupstas,/DISPONIVEL,Planeta 
5687,O Cemitério,Stephen King,/DISPONIVEL,Planeta 
5688,Manicômio,Patrick McGrath,/DISPONIVEL,Planeta 
5689,A Trégua,Primo Levi,/DISPONIVEL,Planeta 
5690,Informaçoes Sobre A Vitima,Joaquim Nogueira,/DISPONIVEL,Planeta 
5691,Paraíso,Toni Morrison,/DISPONIVEL,Planeta 
5692,O Buda do subúrbio,Hanif Kureishi,/DISPONIVEL,Planeta 
5693,O Ano da Morte de Ricardo Reis,José Saramago,/DISPONIVEL,Planeta 
5694,Ripley debaixo d'Água,Patricia Highsmith,/DISPONIVEL,Planeta 
5695,Os Versos Satânicos,Salman Rushdie,/DISPONIVEL,Planeta 
5696,A Trilogia de Nova Iorque,Paul Auster,/DISPONIVEL,Planeta 
5697,O metrossexual,Michael Flocker,/DISPONIVEL,Planeta 
5698,Vitória,Lia Zatz,/DISPONIVEL,Planeta 
5699,Rose Madder ,Stephen King,/DISPONIVEL,Planeta 
5700,Gustavo Cisneros,Pablo Bachelet ,/DISPONIVEL,Planeta 
5701,Todos os belos cavalos,Cormac McCarthy,/DISPONIVEL,Planeta 
5702,MERCADORES DE ARTE,WILDENSTEIN,/DISPONIVEL,Planeta 
5703,Os Olhos Do Dragão,Stephen King,/DISPONIVEL,Planeta 
5704,O Talismã,Peter Straub,/DISPONIVEL,Planeta 
5705,Saco de ossos - V.1,Stephen King,/DISPONIVEL,Planeta 
5706,O talismã,Peter Straub,/DISPONIVEL,Planeta 
5707,Serpente encantadora,Telmo Martino,/DISPONIVEL,Planeta 
5708,Os cadernos de Don Rigoberto,Mario Vargas Llosa,/DISPONIVEL,Planeta 
5709,Desespero,Stephen King,/DISPONIVEL,Planeta 
5710,O Iluminado,Stephen King,/DISPONIVEL,Planeta 
5711,Tainá 2,cláudia Levay,/DISPONIVEL,Planeta 
5712,A Profecia das Pedras,Flavia Bujor,/DISPONIVEL,Planeta 
5713,As Pontes de Madison,Robert James Waller,/DISPONIVEL,Planeta 
5714,A Mulher que Escreveu a Bíblia,Moacyr Scliar,/DISPONIVEL,Planeta 
5715,uma rua como aquela,Lucília J. de Almeida Prado,/DISPONIVEL,Planeta 
5716,Não Peça Sardinha Fora de Temporada,Andreu Martín,/DISPONIVEL,Planeta 
5717,Fazes-me falta,Inês Pedrosa,/DISPONIVEL,Planeta 
5718,Corpo presente,João Paulo Cuenca,/DISPONIVEL,Planeta 
5719,O Louco do Cati,Dyonelio Machado,/DISPONIVEL,Planeta 
5720,Memórias Inventadas,Manoel de Barros,/DISPONIVEL,Planeta 
5721,Quando Teresa brigou com Deus,Alejandro Jodorowsky,/DISPONIVEL,Planeta 
5722,Lisbela e o Prisioneiro,Osman Lins,/DISPONIVEL,Planeta 
5723,O Corvo,James O'Barr,/DISPONIVEL,Planeta 
5724,O Reencontro,Fred Uhlman,/DISPONIVEL,Planeta 
5725,Os Natos ,Beto Junqueyra,/DISPONIVEL,Planeta 
5726,Se um Viajante numa Noite de Inverno,Italo Calvino,/DISPONIVEL,Planeta 
5727,Amor; de novo,Doris Lessing,/DISPONIVEL,Planeta 
5728,Onde andará Dulce Veiga?,Caio Fernando Abreu,/DISPONIVEL,Planeta 
5729,A vez do Bola-de-Neve,John Reed,/DISPONIVEL,Planeta 
5730,O Retrato do Rei,Ana Miranda,/DISPONIVEL,Planeta 
5731,A Carta Esférica,Arturo Pérez-Reverte,/DISPONIVEL,Planeta 
5732,Anima,John Darnton,/DISPONIVEL,Planeta 
5733,Sobre Heróis e Tumbas,Ernesto Sabato,/DISPONIVEL,Planeta 
5734,Voragem,Junichiro Tanizaki,/DISPONIVEL,Planeta 
5735,Todos os Nomes,José Saramago,/DISPONIVEL,Planeta 
5736,A caixa preta,Amós Oz,/DISPONIVEL,Planeta 
5737,Pastoral Americana,Philip Roth,/DISPONIVEL,Planeta 
5738,A Arte da Paz,Philip Dunn,/DISPONIVEL,Planeta 
5739,manual do mané, GUSTAVO POLI,/DISPONIVEL,Planeta 
5740,Confissões de um pai Doméstico,Juva Batella,/DISPONIVEL,Planeta 
5741,Novo Kama Sutra Ilustrado,Alicia Gallotti,/DISPONIVEL,Planeta 
5742,Sobre o perdão.,Richard Holloway,/DISPONIVEL,Planeta 
5743,A conturbada história das bibliotecas,Matthew Battles,/DISPONIVEL,Planeta 
5744,A Ilha do Tesouro,Robert Louis Stevenson,/DISPONIVEL,Planeta 
5745,Pequeno Dicionário de Palavras ao Vento,Adriana Falcão ,/DISPONIVEL,Editora 
5746,A verdade sobre Reposição Hormonal,Dra. Maria Lúcia Nogueira da Silva,/DISPONIVEL,Editora 
5747,A Cor da Esperança,Susan Madison ,/DISPONIVEL,Planeta 
5748,A história das bonecas de porcelana,Andre Blumberg,/DISPONIVEL,Planeta 
5749,A Carteira de Meu Tio,Joaquim Manuel de Macedo,/DISPONIVEL,Planeta 
5750,A jangada,Júlio Verne,/DISPONIVEL,Planeta 
5751,Crónica do rei pasmado,Gonzalo Torrente Ballester,/DISPONIVEL,Planeta 
5752,O Bastardo da Rainha (The Quenn's Bastard),Robin Maxwel,/DISPONIVEL,Planeta 
5753,Introdução ao Pensamento de Bahá'u'lláh,Washington Araújo,/DISPONIVEL,Planeta 
5754,Bhagavati,Kara Dalkey ,/DISPONIVEL,Planeta 
5755,Pequeñas infamias,Carmen Posadas,/DISPONIVEL,Editora 
5756,Goa,Kara Dalkey -,/DISPONIVEL,Planeta 
5757,Atlas dos Lugares Sagrados,Colin Wilson,/DISPONIVEL,Planeta 
5758,Tatuaje,Manuel Vázquez Montalbán,/DISPONIVEL,Editora 
5759,A História de Olya,Olya Roohizadegan,/DISPONIVEL,Planeta 
5760,Meditando com os anjos,Sonia Cafe & Neide Inecco,/DISPONIVEL,PENSAMENTO 
5761,Os mímicos,V. S. Naipaul,/DISPONIVEL,Editora 
5762,Cemitério Maldito,Stephen King,/DISPONIVEL,Planeta 
5763,A Praça do Diamante,Mercè Rodoreda ,/DISPONIVEL,Planeta 
5764,A Ladeira da Memória,José Geraldo Vieira,/DISPONIVEL,Edições 
5765,Estranha Confissão,Anton Tchekhov,/DISPONIVEL,Planeta 
5766,Minha queda por heróis,Susan Elizabeth Phillips,/DISPONIVEL,Gutenberg 
5767,Bodas de sangue,Pierre Lemaitre,/DISPONIVEL,Gutenberg 
5768,Café com Lufe,Lufe Gomes,/DISPONIVEL,Gutenberg 
5769,Depois que tudo acabou,Jennifer Brown,/DISPONIVEL,Gutenberg 
5770,Segredos Mortais,Robert Bryndza,/DISPONIVEL,Gutenberg 
5771,A noiva do bastardo,Sarah MacLean,/DISPONIVEL,Gutenberg 
5772,Tempo de reacender estrelas,Virginie Grimaldi,/DISPONIVEL,Gutenberg 
5773,Ser feliz,Dulce Salles Cunha Braga,/DISPONIVEL,Gutenberg 
5774,Francisco; o papa da esperança,José Laércio de Lima,/DISPONIVEL,Gutenberg 
5775,A lista do ódio,Jennifer Brown,/DISPONIVEL,Gutenberg 
5776,Jogos malignos,Angela Marsons,/DISPONIVEL,Gutenberg 
5777,Amor Amargo,Jennifer Brown,/DISPONIVEL,Gutenberg 
5778,Um casamento conveniente,Tessa Dare,/DISPONIVEL,Gutenberg 
5779,Seduzida,Maya Banks,/DISPONIVEL,Gutenberg 
5780,A escolha,Lisa Kleypas,/DISPONIVEL,Gutenberg 
5781,Silenciadas,Kristina Ohlsson,/DISPONIVEL,Gutenberg 
5782,Indesejadas,Kristina Ohlsson,/DISPONIVEL,Gutenberg 
5783,K-Pop - Além da sobrevivência,Babi Dewet,/DISPONIVEL,Gutenberg 
5784,Desaparecidas,Kristina Ohlsson,/DISPONIVEL,Gutenberg 
5785,Fazendo meu filme 1,Paula Pimenta,/DISPONIVEL,Gutenberg 
5786,Fani em busca do final feliz,Paula Pimenta,/DISPONIVEL,Gutenberg 
5787,Um amor conveniente,Tessa Dare,/DISPONIVEL,Gutenberg 
5788,Fazendo meu filme 3,Paula Pimenta,/DISPONIVEL,Gutenberg 
5789,Mil palavras,Jennifer Brown,/DISPONIVEL,Gutenberg 
5790,Bem atrás de você,Lisa Gardner,/DISPONIVEL,Gutenberg 
5791,Sob águas escuras,Robert Bryndza,/DISPONIVEL,Gutenberg 
5792,O segredo do Conde,Lorraine Heath,/DISPONIVEL,Gutenberg 
5793,O livro do bem,Jessica Grecco,/DISPONIVEL,Gutenberg 
5794,Onde a luz cai,Allison Pataki,/DISPONIVEL,Gutenberg 
5795,Gritos no silêncio,Angela Marsons,/DISPONIVEL,Gutenberg 
5796,Como se livrar de um escândalo,Tessa Dare,/DISPONIVEL,Gutenberg 
5797,Fazendo meu filme 10 anos,Paula Pimenta,/DISPONIVEL,Gutenberg 
5798,Allegro em Hip-Hop,Babi Dewet,/DISPONIVEL,Gutenberg 
5799,Amor nas Highlands,Suzanne Enoch,/DISPONIVEL,Gutenberg 
5800,Leonardo da Vinci e os sete crimes de Roma,Guillaume Prévost,/DISPONIVEL,Gutenberg 
5801,Uma chance para o amor,Tessa Dare,/DISPONIVEL,Editora 
5802,As novas regras do trabalho,Richard Templar,/DISPONIVEL,Gutenberg 
5803,As novas regras do amor,Richard Templar,/DISPONIVEL,Gutenberg 
5804,Minha Metade Silenciosa,Andrew Smith,/DISPONIVEL,Gutenberg 
5805,Revivente,Ken Grimwood,/DISPONIVEL,Gutenberg 
5806,Então; Conheci Minha Irmã,Christine Hurley Deriso,/DISPONIVEL,Gutenberg 
5807,Os Escolhidos de Gaia,Marcela Mariz,/DISPONIVEL,Gutenberg 
5808,Diário de Classe: A Verdade,Isadora Faber,/DISPONIVEL,Gutenberg 
5809,Marcados,Caragh M. OBrien,/DISPONIVEL,Gutenberg 
5810,A Profecia de Samsara,Leticia Vilela,/DISPONIVEL,Gutenberg 
5811,Manual de Instruções do Bebê ,Henk Hanssen	,/DISPONIVEL,Gutenberg 
5812,De Volta aos Sonhos,Bruna Vieira,/DISPONIVEL,Gutenberg 
5813,Exorcismos; Amores e Uma Dose de Blues ,Eric Novello,/DISPONIVEL,Gutenberg 
5814,O Misterioso Lar Cavendish,Claire Legrand,/DISPONIVEL,Gutenberg 
5815,Minha Vida Fora de Série,Paula Pimenta,/DISPONIVEL,Gutenberg 
5816,Red Luna - A Biblioteca do Czar,Morato,/DISPONIVEL,Gutenberg 
5817, Faça Seu Pedido,Amanda Grace,/DISPONIVEL,Gutenberg 
5818,Escrever Para Crianças,Silvia Adela Kohan,/DISPONIVEL,Gutenberg 
5819,Joe Golem e a Cidade Submersa ,Mike Mignola,/DISPONIVEL,Gutenberg 
5820,BRASIL BEER,Henrique Oliveira,/DISPONIVEL,Gutenberg 
5821,Os Arquivos Secretos do Vaticano,Sérgio Pereira Couto,/DISPONIVEL,Gutenberg 
5822,Quebrada em Grande Estilo,Jen Lancaster,/DISPONIVEL,Gutenberg 
5823,Vamos Fazer de Conta Que Isso Nunca Aconteceu...,Jenny Lawson ,/DISPONIVEL,Gutenberg 
5824,Ideias Geniais Na Matemática,Surendra Verma,/DISPONIVEL,Gutenberg 
5825,Amigas (im)perfeitas,Leila Rego,/DISPONIVEL,Gutenberg 
5826,A Ilha dos Dissidentes,Bárbara Morais,/DISPONIVEL,Gutenberg 
5827,De Volta aos Quinze,Bruna Vieira,/DISPONIVEL,Gutenberg 
5828,Máximas do Dirceu,Dirceu Ferreira,/DISPONIVEL,Gutenberg 
5829,O Clã dos Dragões,Ilkka Auer,/DISPONIVEL,Gutenberg 
5830,A Segunda Vez Que Te Amei,Leila Rego,/DISPONIVEL,Gutenberg 
5831,Prenda-me; por favor,Catharina Ingelman-Sundberg,/DISPONIVEL,Gutenberg 
5832,Sete Minutos no Paraíso,Rafaella Vieira,/DISPONIVEL,Gutenberg 
5833,Como criar em Arquitetura , Design Museum,/DISPONIVEL,Gutenberg 
5834, Como criar em Tipografia , Design Museum,/DISPONIVEL,Gutenberg 
5835, Como Criar Uma Cadeira ,Design Museum,/DISPONIVEL,Gutenberg 
5836,Ouro; Fogo & Megabytes,Felipe Castilho,/DISPONIVEL,Gutenberg 
5837,Fani em Busca do Final Feliz,Paula Pimenta,/DISPONIVEL,Gutenberg 
5838,Santos 100 anos; 100 jogos; 100 ídolos,Celso Unzelte,/DISPONIVEL,Gutenberg 
5839,Golpes Bilionários,Kari Nars,/DISPONIVEL,Gutenberg 
5840,Agente Amélia , Michael Broad,/DISPONIVEL,Gutenberg 
5841,Missão Implacável,Dan Gutman ,/DISPONIVEL,Gutenberg 
5842,Como criar em Iluminação,DESIGN MUSEUM,/DISPONIVEL,Gutenberg 
5843,Amigas (im)perfeitas,Leila Rego,/DISPONIVEL,Gutenberg 
5844,Apaixonada por Palavras,Paula Pimenta,/DISPONIVEL,Gutenberg 
5845,Vordak; o Incompreensível ,Scott Seegert,/DISPONIVEL,Gutenberg 
5846,Necrópolis - A Batalha das Feras, Douglas MCT,/DISPONIVEL,Gutenberg 
